leagueId,queueType,tier,rank,summonerId,puuid,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
6df2391e-098b-4814-90c8-cff175d7d282,RANKED_SOLO_5x5,DIAMOND,II,MUHXly2b4eK9azjw8wxJoQ9hV1yKKhcudUiFwxyefRiX_aA,FuewGxdlDNQLu0TzGu-eDFAbmE3Ekr5zZlZD-E6YTJCl8Wcm5yKspr15gALmnKGdv5HRh4mEMI6DZg,21,119,110,False,False,False,False
da5f9770-59df-437f-9d31-a71bcc7a06eb,RANKED_SOLO_5x5,DIAMOND,II,ZElt0HIfXGijLocVpB_UZ-IMoB2mQAFcGcBssUqWoZAiMtw,uegzE6-3FnnUnIVKPlJAIiy-5NHo5ukODahV23oO_CTf6Xrk2zDb-DaHMtiZgrvrLKNVzCmlXvZ9-g,91,30,40,False,False,False,False
e630a9d7-a218-423e-82a0-f92a5237530a,RANKED_SOLO_5x5,DIAMOND,II,DXU3K4S5CJ5bqVmXwE2WGukJ0UHGbNxoeLBs7RhTl2QHDOQ,bC7p5XN-e13voN04Q4_GDBKb3MnwXrCPZjwdme5ezuRujKJVAEIpujV72WQ1HA93nGkLuhZYNyXn8g,25,22,29,False,False,False,True
a80106aa-af4d-4bc3-99c9-e8e2d7620448,RANKED_SOLO_5x5,DIAMOND,II,9fuzaK2KSFwcenEmrisIi1JrBWUyfAaNlK6-NGZorE0ZmzA,t0NAWyefHZQgV8p7OW9OtEtnPAkZ8c7UJ-Kmzw9faXLUV-JMFrDubEMaGfZdMnJWoy5iX_Y6TEbnvg,5,36,25,False,False,False,False
b1994bf3-45c0-4838-9924-2e4b19acfe5b,RANKED_SOLO_5x5,DIAMOND,II,VvFIZLLLVRJLpTHFqO307fgIya8wNnW_z1v4OO0CgH4_BKU,T3U4uw3APsrvGGeLQn91C2ObF0LQ3jypuE-y6j2fyE4FC1umnJqAXzQ7Nv5IeM25H-7RMRkD_NoR3g,70,36,46,False,False,False,False
b598bde4-7f20-4757-8139-eb6f25d34199,RANKED_SOLO_5x5,DIAMOND,II,apGLRZ_8k_B-gxFUTQ_RpEufmhjXQXg_9gpzIIqp5gQyung,8W8EZfUS8XadAIiZn3pORlrNAPuBM8HY24ieuFiAZJup6Bph6NSbGB3wWqJyyoJzULE-6ynXS9bXUQ,83,49,44,False,False,False,False
01bae4ed-263a-4bb1-8c63-2fb54e572ce0,RANKED_SOLO_5x5,DIAMOND,II,53n9WX_znryyS19u8BrsHhM0uCMXH-i2QqXzQbS7IS5kC_A,qa4sk3ywCI17I1WnhIz6Q3qNJr6TudY5gOlwXi_BTlgovVtt9PB1OKXi9Cs5kp0z1tiJa69VDaLpFA,37,42,36,False,False,False,False
096e6147-e9fc-4cb6-bf90-bd2a5210126e,RANKED_SOLO_5x5,DIAMOND,II,Js6UMfONcZZfmpCWl2OehPXmLF7KjuxXDYwV-j8LtjYRbok,679Tfl8Uw3s79TjsAkU9WE8X33AmlhaYGI6fy1vsy1GVabfoqc3Qh3AuVFXBxlwCz7P7UUGfMu1L2g,75,66,60,False,False,False,False
20550cbe-4fc4-4dae-a99d-1bdaa2ba9606,RANKED_SOLO_5x5,DIAMOND,II,vwMfcM9-OnRhS5lnTVV9GZI2oVSZWnTQNaSbojeZbx2UyQY,nDtrqqgocSjppV95X0dqYqF9AOBtQxg6J01JP8VxaMv5ahETQV2GgE7cc2ZLsF3JhPdIG6N93Qi3zw,6,26,30,False,False,False,False
7c7b1d9e-b28c-470a-9552-34b7e76657af,RANKED_SOLO_5x5,DIAMOND,II,QqpehlokJnjJxOOH2lDdbATo0wOPZNjV4otc5xi0LLJMnw,aoHWl6_y9Yq4yj0XLfUuEuXww7w21ovdHrejqvQqtIUq9DQWreh-SD-KTmFpO6bN4UlxfxuYyxkcwQ,73,33,25,False,False,False,False
9bc1afc7-233c-4567-ac30-5dd26dc79e39,RANKED_SOLO_5x5,DIAMOND,II,0E_Uy2ndzkCeQXTOxwDF5X5H9U7wr0VQliZwVHisac5euow,G1ASPz58jHsTg3_YO0pv927BqZ72cR7dYoCaBpItWjlW5JTaNHRVhT9WjHii_vFvh1G8Tfv93Bh9Wg,34,268,229,False,False,False,False
7c40c458-1e89-4df6-98d4-c9bcadaff3c3,RANKED_SOLO_5x5,DIAMOND,II,6TLxJ0py88VilsvbaYn0fQEJcjixmBtpR7ek3SIMmnkGpgM,krMuQwVS3lRQWDnWJzCoHRDv3eM037T2MygkVBRzYr0MxV-DL9QM9McQH5noD1J66yQKMIQgYiHRag,75,141,124,False,False,False,False
358f2aa2-8fe1-4c7a-bd87-8755b3c78533,RANKED_SOLO_5x5,DIAMOND,II,AOcdRRvYmRUB0JgjNELvrq7LAwMXx6JnZI51R9FBq-noWiI,ANLvIph-FxizD8W8Cm77gaLC5O_S15IrRtPUqxmXUX2IfWbkW6B_ESpAT6pWmNRvHjSsPvVgFQTbLQ,68,38,28,False,False,False,False
19a793a8-d5c4-466f-b1c3-463069ba8726,RANKED_SOLO_5x5,DIAMOND,II,3AhghNXZHzqYfGzwwGWBcAKZQvV2NKVMIG9VVAwPMtlHG7o,2qbfxw52ptNs0d0CmIKxtSpV3MEvkZiLJFVMfZGDQc0OcUrMpVSqpqZovXbSODxEuAzEFW0TjzDQvQ,46,40,40,False,False,False,False
9707c951-1a1a-4c9f-9b98-e90a29594026,RANKED_SOLO_5x5,DIAMOND,II,Fa9fy31AOzA2g6ySVQMdXwC5ErUYTvneLbfhIAVnjENNjJ8,myVG3GYipWUzubhimGXzlbI9KWsAuT0lDBdOIslRL4Grj8BW4AWg3krVBbxircL2d-X-nYFv4Mk7xA,53,124,121,False,False,False,False
8a67b52d-1318-420e-a487-daeeefe34135,RANKED_SOLO_5x5,DIAMOND,II,M6ObkqDy46hoJamc6o7UzdfV0acicXIZP0ozXYTqSm3L100,1R1pRfnGmHJv_7iLb1TNzBnvpw6Vdx7wb8SdF2TYrYGolGH3TK6h55Gq6KVXK4fBONK3lWEQ9itr3A,96,41,32,False,False,False,False
8dd25e40-3ab0-49ca-a7cf-d602b5c9d6ee,RANKED_SOLO_5x5,DIAMOND,II,TNPjha5vhqcfB9IFTTxFBFHkT4IETeFBOnyQ2KAXVyRFPYg,uOuaM5svXiA3o4ski4V3qyCW4V-SXiq4P6tUmPVjAsp-spmGoGlk0ukEGKLdVs2OgGi0N3T8PuIdCw,33,16,10,False,False,False,False
21bdfb4f-5ca2-4ed6-bddf-c738f77eac21,RANKED_SOLO_5x5,DIAMOND,II,orgBOwuQgQwtkNmTiX40-elnP0cU9d813YjSHfSzOnYvU14,2IxdrXn2-smd1lFA240juR9IWDPDlnQ2U8vwy7woIMaCIxva1fWrprhB2alc5tQUx3_mK55rKz82Aw,8,17,17,False,False,False,False
76fcaaa6-2721-4c0f-b7d0-ba742d8e9320,RANKED_SOLO_5x5,DIAMOND,II,712HELsQJ5w2qlq0tSruh9hYdL9GRMi4JP4XfJyHiVWJ1zY,M5jQkgA7pHn6xU84dR4I0_6SBOV5xocNOUVKnYL_99B-DbUjVE7qkwpKhmh29Zih3Uj2iVCCxmRcTg,35,50,41,False,False,False,False
b1994bf3-45c0-4838-9924-2e4b19acfe5b,RANKED_SOLO_5x5,DIAMOND,II,uRLV3UIDvC6sjtTmGo6idXdxkNDBGEpTkZ_V4cBaOLKWYks,lU6ghLYAVFPrmcTYh4mv468jqdV2E_GpmmXNaNHgolSGC_eeBi2DC7_yTBBcXkkUUF-YHA1NBXSCzQ,18,38,53,False,False,False,False
c906478f-3449-451c-a25a-ee04fac8f301,RANKED_SOLO_5x5,DIAMOND,II,KYHdh-_ezrgRu9YWQm7v1Oydm5gikitP38Jt6eF7TnWVmjk,0tFYdI_uohNCKi28B91uMXTQNb8SWjgFeodRBKUYbMvK7ThJORzZmCQfJpXc_nrd7c3hOc4E1NkvvA,48,30,28,False,False,False,False
4bc45013-60d6-4439-9521-97f35eaacda1,RANKED_SOLO_5x5,DIAMOND,II,DTUuEC42lGajg4quvjKK02iLa28DOuj3DwsMff_kOCLluA,xVT82DN98nJ8fpAYCo9n-gDVR9iCU52uW4SD9Bo2xKr0Lm-b3P4xpF2jVxcxaVRAowD0noaVvEDTKQ,4,46,45,False,False,False,False
fc67d7c9-6507-456a-b45c-d3a98396b402,RANKED_SOLO_5x5,DIAMOND,II,463FBC6CjGoMbfiWcdYqfoYX47gUgJz7tksn-Y7-K_5Hclg,gObSblrvSh1kJpe-PWDyUDlJSuV3TpJDQISPf7f8F61diJGKmO1AgT1uev93_-qWoDH2vZdrywxXnw,66,63,54,False,False,False,False
85a839c3-b75a-4a97-b169-9e0c40a35cb5,RANKED_SOLO_5x5,DIAMOND,II,xk6s7YqjHyRj9wthH5evlMpnL5z5EuaUGPPHIgsOUlsZbBk,BI75bI27QW6jgoFhkCTZXtbEaG1MxUDytMWPgiTvC_27tkYfByikJvOkfb743D8BrSz9gKbWD5oAbg,26,26,14,False,False,False,False
e9682813-4b18-40df-97c5-e86c1668d03c,RANKED_SOLO_5x5,DIAMOND,II,0NDBLw00kgXhNCqojDDKY3f1BrngBR0t842ZDuGpFH1B_u8,YRong_b4d5DbnmBKdVOQCrvDtLzDuzLnI_ydhkXZ8Wk89-yqh8GBQyUphuYOEHn-sW95vKT5BVxojA,91,93,100,False,False,False,False
66d2c478-4586-47cb-a979-53caac96817a,RANKED_SOLO_5x5,DIAMOND,II,GOIuOcM5HfnvAaVQznd5HpRHNaJ4CevK868ARC0ZcfHevM0,FiVxcaQsS4SnDzVCLbflx6rcIyfJ8ylQsmHoUzRBuGKwV8QrJj0T8eFiXHR2AxcXzGzmNHGEspK81Q,32,20,26,False,False,False,False
7e573bc5-1b54-43c8-85ae-fae535d430d3,RANKED_SOLO_5x5,DIAMOND,II,TTuu8tsN_VDbywbeD3MuK_YmF4l0-jVtZ9bV-TOcHoSuN-k,vZGhK34HFaTG7R-Ufwpux-ZxQGcbDErkv-jMQHIVDR7Snk7RJmfU4r9ztAUoQBvuM0P7SxAyxvUQsg,8,31,19,False,False,False,False
be9e5163-2052-4d98-87e6-2982d8c1a40f,RANKED_SOLO_5x5,DIAMOND,II,6jSw54u7z25sHq_9ZDP4048PZmkkbPOpBFz9anOluIK-Tp8,umzQK2b_ZCufabpYWEq7K39wHg2OK6kbDecOQTugY6V8rclN5X_E18AtTSIlyTbBdCXVmmPG6A6n2g,43,80,85,False,False,False,False
53214930-81b6-4e86-8d18-4b1b90a32053,RANKED_SOLO_5x5,DIAMOND,II,Jhsfbm2vtV_3hZLot9QgVJjJluSpqMNdCfQnEqfqBXNvsBU,gIsgjYzz6FhBtpWtLElDLMHhch_l88KaPDV6QW4QtyW8lSCjju0eoVuANmS5UUR2u52Vezak9eK_sg,17,49,40,False,False,False,True
8a67b52d-1318-420e-a487-daeeefe34135,RANKED_SOLO_5x5,DIAMOND,II,0rzauOUfoa3D6CTtT2jIJ_XEXzMIDg4encfm-7LcRBIoLI0,OZ2m68Gm4vpJjdNr5KGGndEsOw50MVT2FWBLl0t77AhSi3IAyYtYawf8fsbOtJwLQ7hSehkY4HGYVg,20,47,47,False,False,False,False
7c7b1d9e-b28c-470a-9552-34b7e76657af,RANKED_SOLO_5x5,DIAMOND,II,hC8y4A3CwYNHOYhiyq6DcmwtC2TQPgS7M637rMnV4GmRyP0,FcQNEJ4RnA9ppbrHtoNWY81Hh7KX8cCRK9x7b7cHMopsmNvdL4c4YRIICsi4nix0EkBNfVYIXYf02w,66,52,36,False,False,False,True
6abf3187-d22b-44f9-97e3-2abd3b710bed,RANKED_SOLO_5x5,DIAMOND,II,55_ny9pupHBD_i4REkLKK1qHLI89gQ-b0v29zFDYSNosHw,e3kqlLO8TvhCT5RV3LIKvHrJaQuL9AawRm_Fnvyc3qDdeBlInvjbeTgf3m0DCbigP00OQgP5DGnY0A,83,33,25,False,False,False,False
fc67d7c9-6507-456a-b45c-d3a98396b402,RANKED_SOLO_5x5,DIAMOND,II,aQ9P0A4fjUUGNKFTDk2Dcme3R_BjUpFSv_ByEAwc1YHY5A8,oyTf_LvWwIoBa3ixTZobzq5lFPkBgZs0ig14M-GAHfKig7yZZkVvVbZwkaE9tizroTC4yKVu9SDpIg,13,45,55,False,False,False,False
601bbeb0-2402-4085-b392-355bf3820ede,RANKED_SOLO_5x5,DIAMOND,II,iGCEYWklBsgP5K7Ddy4fYDGaAlv35inIBw5UMoonJJ4kog,gFkXyRM_PuH41RF__sKAYdKK_c0M8X2LhVqMM1QW1LAq4PRKJkJK7n8lnhIavginOsvltYhEXL_kOg,16,108,114,False,False,True,False
ceeb696a-3c38-4689-8dcb-7e69350f4cf3,RANKED_SOLO_5x5,DIAMOND,II,T7oQl8evK6oiOyiNtrtg_DktVA7-1zeImDrn5xbuCbJwab8,lOp0bJ6AG6HMmkQgJqyrp01CEu9KgUQWnfB3J6z4qL6tRbokeVHV1ADG6fYwAHGG0srv23b_HfG7Zg,70,21,21,False,False,False,True
9ad11afa-518f-4ecc-9b14-97b0d25e4c79,RANKED_SOLO_5x5,DIAMOND,II,Et_Dp-kcS20Qdy_ZJm2WEoJeo5ZnD9gDGgIZVyzMBn_5m6w,bIQLZ_abNgbrju4jtGQyHv6qTsUDCtG_DMrH3inmCcU5s1SBq5kvaBciKLDSbQnpNO6ynZFxvoOaqg,83,61,39,False,False,False,False
f47af746-39e2-4036-9659-b37c25586fa3,RANKED_SOLO_5x5,DIAMOND,II,MnWnWx_cdouFVK6jNQp2-zrxtaPUEFHxP4Ur8vQ0ciLa4g,i1r6QyvUdchLrCTVvAvgyph4WCXgu0sTsV2ZPpr54Qu-iKzHzBHP63bWQDxl8Wmbce1rp6EMXiH0Nw,95,18,11,False,False,False,False
1dd900cd-4c09-4aca-ac2d-87f56239dbb9,RANKED_SOLO_5x5,DIAMOND,II,8URE1cSwGTl9Z8juHQKYQp1eDHaBNwwsOTqkx36q9c76yQ,O2gdAXy-kSzBjXJxY5amMkbTZ4keeL1LrXMZTDx3XK-o645uHiTAFn9xNhOGsBJm-Hn3Ng9H82PfFg,62,157,146,False,False,False,True
9482efd2-ce47-4377-9e9a-98fbaf28bb4a,RANKED_SOLO_5x5,DIAMOND,II,H8WaB8qmTox3Orf_lBoLK-9Zd82YnPChOqlyEP5DfXOUSA,qRyThcDOhVvWP9xiMbcOsco7G8_RjVGK38L0jBZ6VUV4u1-c2_5L-BZClhXEe_o0Pu1c3_bP-lM81Q,8,208,223,False,False,False,False
b7e26320-5d14-4d36-b6c5-b69398bb60ab,RANKED_SOLO_5x5,DIAMOND,II,xUb_rYNGErqQJPU9w6ROj8AUw5-w1ohEfCqL14RgQfhV_g,-6A0DyiIhc6NXRUm7QHTjqpZg8z_1a2qZdzdt2Ac4ptKurrcZLJTSQGnb-jLwOHQ-qaXtO__d7vDuA,14,80,51,False,False,False,False
86926894-984a-4545-a77b-5f96873b9017,RANKED_SOLO_5x5,DIAMOND,II,uoVERsuL44N6hMwVINS8dpYBj6T0kHEOGkIFXiII9Ii3oA4,IPeN2gDjN5zIjAuw6sKIPlyv2xDCK0gZWx77XqXfvgCKpal5FieVmdIGRLgWIWvbNJcNxel9wi_VUA,53,223,237,False,False,False,False
5f784a08-b203-4481-8860-db4f614b1e0e,RANKED_SOLO_5x5,DIAMOND,II,Rjgw2AY3ldGze_wCkpxZT4RzM3HW3WnJWJXLuLddmFw1Eg,zMhczDLmJ6w8iV_fx_NSs9EFYaMghiaaOvFdDMOZ2FqBR5sFZ_lWUqdGnmlaaboE14RWF7ly3-jdMw,59,19,25,False,False,False,False
4a11851a-b3bc-4250-a714-289e32c11c1f,RANKED_SOLO_5x5,DIAMOND,II,kaBOBjRxXewB4rgdUX46JVWGGnvsqmK64_CJ5VPllsVK5Lc,jSzrkvwleqaa98lWaLnFEhgLWqoHZz8hOdprF4Rp7z_PHIYdVBj4GeYsh-joXH_N8Oe-0iKmhUGf2A,17,9,4,False,False,False,False
8958725f-9de6-4f59-939a-998748797b1b,RANKED_SOLO_5x5,DIAMOND,II,QusGCqPZFXI1UJi_qgtvgUBkkSUNwsqu4DqI2u8-B1RLKyw,ww_0-W4cj7PZpWWiXBgpW4wUI6xY8tipxrw6sqCBoG1Zxxmbqqx41AXnqD9wf7Zm2LgNU5Dx76oTsQ,96,23,23,False,False,False,False
8f4765ca-96d4-4441-b5b1-9780ffc799df,RANKED_SOLO_5x5,DIAMOND,II,eg7pvmrq98NPhIxQ_G6F_tbFoJ6EcnzRIwXUMYnm0GrjRY8,mq-w4TygX1vCbfEwfBbS7pX2xSsxOyoQs0hm5nCBKQ0XC3QJ2D7faL-B2fkwgdoWIGTf2s2eSxZNbg,85,214,229,False,False,False,False
a6393705-bb2d-493c-be1e-651db6b75a8b,RANKED_SOLO_5x5,DIAMOND,II,r044AJ8MlxmXUtJXTo_mqCdnNGrtqwHuzyNnHp59ETtags8,FxC2WUoa2M51MZyqWhTrXhXjH-0yfoH-2fxsXziz_KFXjcQCgIOt7cHlicjiXQ3MyRZfps0sNEbAOg,56,42,51,False,False,False,False
44065667-5f14-4775-8b18-52c9e210b840,RANKED_SOLO_5x5,DIAMOND,II,v1lthAq2Vt7plbWGo-SBlrOWIJ6j3k_O1f2jceNxvxqR5gY,Gv-ylmQ92yBc9xqoD2LuBRx2QuTWPhhuJt1B4QVCPAVYnoWrwPuoJ4L0unuKAoUc8Aq2p89DATlHIw,89,21,19,False,False,False,False
fc67d7c9-6507-456a-b45c-d3a98396b402,RANKED_SOLO_5x5,DIAMOND,II,gWWNX3R-Sc6y_kKu5TqeDglzcXLutgNNF8kMCj1M4PRB5w,TKptO1KUQkI1U_chQ4-PPoI4VXstK-07D2yre26UbHUrOwTe0T557MszZqhHWsNPAJDw2_zJnn7cFw,75,82,54,False,False,False,False
17958eae-4a9a-4b70-84f2-f78b1c9e00a7,RANKED_SOLO_5x5,DIAMOND,II,m0F8NVWG8qTJZj4C38sZuxtg51wrB0EOtxF7PLLt0E419LA,-CLArV8zRfPd9b7A98fhk-HznqJ-btD0XfjCfeAPY-wQsyzRwrFN_CmS3J9q7DLpCXLGXrVeykCjLw,75,22,16,False,False,False,False
1ff4521a-b008-4ea3-b319-bce873390395,RANKED_SOLO_5x5,DIAMOND,II,TRf733eM9gAH4tEsWU6XV6Q475V3_i6-xTm2uEQnNmUqQg,N_rPn_tD3GPzrhZZOa2_8xsH2PpaeOeRQQnRO6jyb-S4d7HRAHZ_F6qW4sfysaGjsAqz7XYUzATgqg,91,27,32,False,False,False,False
1dd900cd-4c09-4aca-ac2d-87f56239dbb9,RANKED_SOLO_5x5,DIAMOND,II,bhfpvR9BdF5W_CxveraE1OK7CXF_V_zvSBHmPbEojHD-VKQ,Ybe-zmDAXHyiMxKhcnVZKJ9AJ0lT4zhMiR4Q_Dku76Zc8pNdHNOl0Em8NGCoMxvvvKenWEdgtKxcXg,75,42,38,False,False,False,False
208b8bd6-f96e-4311-8084-e4b1925e9607,RANKED_SOLO_5x5,DIAMOND,II,9-kAQYQ_xjugpj5C_81xk85AUuRq582AzVuqhV41r0dCoA,8m3J-xF6fDbuGyHlUnNP5XTdJyVclSC7kl4idJ2s0gt3duSBzWop_Rb_i6_l_PYJtsQi3F6PlJOI2A,2,18,19,False,False,False,False
8421c7cb-a514-4cbb-a7cf-8dbea8e08032,RANKED_SOLO_5x5,DIAMOND,II,DTlI8_dVQXCpDpXL6IQ08qrQ0fsjjVUgn96LYqQdLzOgnnE,EG2oCZHdfURdtOpi4p7yIOBqe4qj4LB2hMDcCUJU9FZicuBk0RrWfMR7DuSwLiNmFEGHy3O0MS1FPQ,34,227,201,False,False,False,False
8e5018c9-2ae7-49e1-ac23-a2ff236f473b,RANKED_SOLO_5x5,DIAMOND,II,q-0FvrETD4WgXiHNqU_Vq9UX0L7Ubg0PMEhH39kQ5pyZZg,o9S0wYVOz8ZJTjlB9ktW8fo2fD_rrhc1uEtprgTXB6ylrFJhwyAC9j_1Kb8C1MMkfCJfShnOlH-KeQ,97,28,31,False,False,False,False
e5bcbe24-2474-4bf1-9651-20a09e1cb465,RANKED_SOLO_5x5,DIAMOND,II,i_SMjEvgrmOcbBeeZg8mrZx60QeMhX36WzG1EDzld0X6yg,a4zZ9s88Lfoxn5D-dM5FZ6AFPCvm_G75_kSHD2fvVVYTjUr3kTwHKTG0o9JlS22fLNcp-wEE4hicqg,41,33,26,False,False,False,True
add19199-1939-4093-b5e5-f4fe1b404a53,RANKED_SOLO_5x5,DIAMOND,II,KXeSl2OiFcZ7b7oCWPAYgssawamK3O0atlh1N2Bo_-ElwD0,kxd7eEvdMnCsk9uyRJKptxg52iE2goKSuyElgbDBnpa_IQTR7z0Zw8xPsMrIEQzjI_FZzPKOGYYz8w,4,52,39,False,False,False,False
da1fe189-2062-497d-8121-9b8971d635f6,RANKED_SOLO_5x5,DIAMOND,II,tg9yRpPubCHoPGs1DoxIn_zBxBKFgBbxh5lbe7L6F8jXnJE,DssVR7svGrqD9k_uqDJnq1P2iKFf5DYBlemJZVUWnv3EWnutB5wIUZwaiKufq14EdTcMVXSbO0ltSg,45,29,32,False,False,False,False
ce2b91a8-9654-425e-a2f8-2a51c5ab84c6,RANKED_SOLO_5x5,DIAMOND,II,LefJy8RsrDzny4cvsGQhnMvsPzHAzmF1ioKuXJwh_AkdfkU,g6VJDabqBIdtwaddLM2LWWK0klmK2BEDklVEqkVFMq8d7sJNwz3rVADQm-O4DbphhZ6xa-r1h2s5wg,52,79,68,False,False,False,False
53214930-81b6-4e86-8d18-4b1b90a32053,RANKED_SOLO_5x5,DIAMOND,II,B0seDRw6tkXbtUmmJEx2cKujfORws2J890lpVrqDfR03hk0,gAJaxH8ExiDzCfcAq6SH1y4SpWmdQeIyZLS8t-TRnaLSjm4Wl-MNK_zyDIqfkmB7ECUVNQMJMaTjag,44,22,17,False,False,False,False
fba57e59-4daf-4ef4-a227-7b2d7d43ef08,RANKED_SOLO_5x5,DIAMOND,II,cUQeQupY4YlnschZkfv6knqUAOwWT2XKOqYh3CIo_foIs4w,iKLM9DMefHKX7GiouK7WtOgXt-phKaaOl2JhCyQEErYQ3j1cK3CQaWcinxN7NQbNMin5CrKf9zWGXQ,20,14,17,False,False,False,False
8e5018c9-2ae7-49e1-ac23-a2ff236f473b,RANKED_SOLO_5x5,DIAMOND,II,Y2WCBOEDKXAG_XL2RStug51D42gxgIconhYJ4Ao1UXp2R5A,-SrUryazN4XxV_a4hd0uIt5HPy-eL1aNUj_SLiulxDFuQQXt1CutVQL2fndsCbfn0xvELBgKe6klbQ,68,56,55,False,False,False,True
ad18fa90-ad8e-453e-a2a6-31995e02e9ea,RANKED_SOLO_5x5,DIAMOND,II,n6Wk9quRE6DBlYR9ev-3SRs1tHR5K6S345fmYa1T6r5dZY8,IDdXB6aGznhI_7ZStNIyJa3gqaXNK7wRX7SvV_wGcdv5DAyTss0uS0agw69zjQVQHMoViRytiTxEuQ,42,18,16,False,False,False,False
1a6dc9f2-9cbd-414e-8fb0-a7f6c210e308,RANKED_SOLO_5x5,DIAMOND,II,XqBvo0ctbiZos4duMQRX5j2eXS_kMprKLLkLdeEbXLnXsJM,SDymmDsnltH79JbKRHk8rDBl0uOkdOUyesYXdTP8FC_V-9VT8y2oDPJ9tzo_bL5M8rWEPIiskAQJSw,94,38,49,False,False,False,False
2191a96e-b12b-4b54-a2d0-12046d089952,RANKED_SOLO_5x5,DIAMOND,II,mstAmfUfUFfTAOqlhQyQlsFoMOkw_1Pz2QVvghgG_wqnYHg,08QWGfiBN1_4qwKihEICNlKCCn7N-AnchlMYjiBkknAd9giBzyFIt13Sg28xDYhcLyERgbOrwgtOrA,1,53,50,False,False,False,True
7c812651-f2b7-466a-bd3f-b9a59da4dcd0,RANKED_SOLO_5x5,DIAMOND,II,R0qs16zIraGdIA5B82Z0nHJ_LlRQSXTq06YNt3cbV5NerKU,Ix4O7FRLF92ETsZd1p-IpxzQIGbpBq7e6BJo7b52jmWqY6Q5ObvanC7V1JQrWCv9F0VfcyX2voNr-Q,42,47,44,False,False,False,False
08616ac7-edb4-4849-90b9-1a668ab3b84a,RANKED_SOLO_5x5,DIAMOND,II,jaKgr4CLROJz7vURYd0fYaDQMkTakxA4qVaHZCSERoh9G6M,LZQiZ7ERiu4G8EtYZeXNzL_BxMYKpRA4fTomwh1JFRpqBTiGgDu72cQ2l-okCwO69DcLj6UjRs3NCg,34,299,312,False,False,False,False
c6173aed-e3db-4790-92b4-329151fbc996,RANKED_SOLO_5x5,DIAMOND,II,Dty7QXAyJmOikdxA_lbqZhrXxCVcKJNYwocGwkGB3IONWg,9i7f5CFZyCHtLfzjJRH56-WvVpZyDWMx7_Zlf4bdIYa1LRhvDw1BVEDXHzg8VeXLw95k5491gVBPOA,6,28,32,False,False,False,False
1a6dc9f2-9cbd-414e-8fb0-a7f6c210e308,RANKED_SOLO_5x5,DIAMOND,II,XqBvo0ctbiZos4duMQRX5j2eXS_kMprKLLkLdeEbXLnXsJM,SDymmDsnltH79JbKRHk8rDBl0uOkdOUyesYXdTP8FC_V-9VT8y2oDPJ9tzo_bL5M8rWEPIiskAQJSw,94,38,49,False,False,False,False
2191a96e-b12b-4b54-a2d0-12046d089952,RANKED_SOLO_5x5,DIAMOND,II,mstAmfUfUFfTAOqlhQyQlsFoMOkw_1Pz2QVvghgG_wqnYHg,08QWGfiBN1_4qwKihEICNlKCCn7N-AnchlMYjiBkknAd9giBzyFIt13Sg28xDYhcLyERgbOrwgtOrA,1,53,50,False,False,False,True
7c812651-f2b7-466a-bd3f-b9a59da4dcd0,RANKED_SOLO_5x5,DIAMOND,II,R0qs16zIraGdIA5B82Z0nHJ_LlRQSXTq06YNt3cbV5NerKU,Ix4O7FRLF92ETsZd1p-IpxzQIGbpBq7e6BJo7b52jmWqY6Q5ObvanC7V1JQrWCv9F0VfcyX2voNr-Q,42,47,44,False,False,False,False
08616ac7-edb4-4849-90b9-1a668ab3b84a,RANKED_SOLO_5x5,DIAMOND,II,jaKgr4CLROJz7vURYd0fYaDQMkTakxA4qVaHZCSERoh9G6M,LZQiZ7ERiu4G8EtYZeXNzL_BxMYKpRA4fTomwh1JFRpqBTiGgDu72cQ2l-okCwO69DcLj6UjRs3NCg,34,299,312,False,False,False,False
c6173aed-e3db-4790-92b4-329151fbc996,RANKED_SOLO_5x5,DIAMOND,II,Dty7QXAyJmOikdxA_lbqZhrXxCVcKJNYwocGwkGB3IONWg,9i7f5CFZyCHtLfzjJRH56-WvVpZyDWMx7_Zlf4bdIYa1LRhvDw1BVEDXHzg8VeXLw95k5491gVBPOA,6,28,32,False,False,False,False
707ae0dd-22bc-4615-a1e4-14f8d94e0799,RANKED_SOLO_5x5,DIAMOND,II,RDEv9UkZh58tA3xAo1M1ciZY3QGO0zGSncfvD3zui6QS8zY,_MVHhAyqjY8BkDNHlRK1db_EnbVjh3yJ1Zr3FLrfTVz9xBSYiYQCtnd2ArZC8XU_JPSXSN6xmJBzng,9,46,47,False,False,False,False
76fcaaa6-2721-4c0f-b7d0-ba742d8e9320,RANKED_SOLO_5x5,DIAMOND,II,a0LC0yo64HVpvsES4cBr5gmAENSORfewj8xjLLB03WheC2c,QyRAyDGxqADmVS-8xi8-RJvfBAq-L5WXESwZyICICJdv0e66-I1TIT8zHVOY6zsZHnwq3dho1bXZhQ,23,60,82,False,False,False,False
35731145-1ebc-4f0c-9189-73dbece731e6,RANKED_SOLO_5x5,DIAMOND,II,RVjeftft0V-68YvLrEXrTpKJqMqElyJKiyVsGpzM32FyqFo,bdoqVRDqu3gwSnuU-M_3nRONHrbWpOOlpn3yN0ZtSBNYNffcw82mMNzC29MkJKnjoL7dFd5jc0y24Q,20,14,17,False,False,False,False
